spot_id,pattern_id,classification,actionable,severity,evidence_text,structured_context,reason
1588,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Perfecto para negocio en crecimiento.,,No directly comparable field in supplied payload.
1589,S003,ambiguous,False,low,Seguridad 24/7 y control de acceso. Espacio listo para ocupar con acabados de primera.,security_type=cctv,Ontology does not establish incompatibility with strong security wording.
1590,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Espacio versátil adaptable a diferentes giros. Perfecto para negocio en crecimiento.,,No directly comparable field in supplied payload.
1591,NV_transit_access,not_verifiable,False,low,Fácil acceso a transporte público y avenidas principales. Recién remodelado con acabados modernos.,,No directly comparable field in supplied payload.
1593,NV_transit_access,not_verifiable,False,low,Espacio versátil adaptable a diferentes giros. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1595,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1595,NV_transit_access,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1596,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial. Espacio versátil adaptable a diferentes giros.,,No directly comparable field in supplied payload.
1596,NV_market_demand,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial. Espacio versátil adaptable a diferentes giros.,,No directly comparable field in supplied payload.
1598,S001,semantic_cross_field_mismatch,True,medium,Fácil acceso a transporte público y avenidas principales. Cuenta con todos los servicios y estacionamiento. Amplio espacio con buena iluminación natural.,sector_name=Land,Land listing uses building/interior-condition language; catalog coherence review recommended.
1598,NV_transit_access,not_verifiable,False,low,Fácil acceso a transporte público y avenidas principales. Cuenta con todos los servicios y estacionamiento. Amplio espacio con buena iluminación natural.,,No directly comparable field in supplied payload.
1598,NV_all_services,not_verifiable,False,low,Fácil acceso a transporte público y avenidas principales. Cuenta con todos los servicios y estacionamiento. Amplio espacio con buena iluminación natural.,,No directly comparable field in supplied payload.
1599,NV_transit_access,not_verifiable,False,low,Ideal para oficinas corporativas o centro de distribución. Recién remodelado con acabados modernos. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1600,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
1601,NV_road_access,not_verifiable,False,low,Perfecto para negocio en crecimiento. Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
1602,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Amplio espacio con buena iluminación natural.,,No directly comparable field in supplied payload.
1603,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Amplio espacio con buena iluminación natural. Seguridad 24/7 y control de acceso.,,No directly comparable field in supplied payload.
1604,S003,ambiguous,False,low,Cuenta con todos los servicios y estacionamiento. Seguridad 24/7 y control de acceso.,security_type=cctv,Ontology does not establish incompatibility with strong security wording.
1604,NV_all_services,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento. Seguridad 24/7 y control de acceso.,,No directly comparable field in supplied payload.
1605,NV_all_services,not_verifiable,False,low,Recién remodelado con acabados modernos. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1606,NV_transit_access,not_verifiable,False,low,Fácil acceso a transporte público y avenidas principales. Recién remodelado con acabados modernos.,,No directly comparable field in supplied payload.
1607,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1607,NV_all_services,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1608,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
1608,NV_market_demand,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Zona de alta plusvalía y demanda comercial.,,No directly comparable field in supplied payload.
1609,NV_near_shopping_centers,not_verifiable,False,low,Recién remodelado con acabados modernos. Ubicación estratégica cerca de centros comerciales. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1609,NV_transit_access,not_verifiable,False,low,Recién remodelado con acabados modernos. Ubicación estratégica cerca de centros comerciales. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1610,NV_near_shopping_centers,not_verifiable,False,low,Espacio versátil adaptable a diferentes giros. Espacio listo para ocupar con acabados de primera. Ubicación estratégica cerca de centros comerciales.,,No directly comparable field in supplied payload.
1611,NV_market_demand,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1611,NV_all_services,not_verifiable,False,low,Zona de alta plusvalía y demanda comercial. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1614,S002,semantic_cross_field_mismatch,False,low,Excelente ubicación con acceso a vías principales. Ideal para oficinas corporativas o centro de distribución. Cuenta con todos los servicios y estacionamiento.,sector_name=Retail,"Retail described for office/distribution use; re-use is plausible, so informational only."
1614,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Ideal para oficinas corporativas o centro de distribución. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1614,NV_all_services,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Ideal para oficinas corporativas o centro de distribución. Cuenta con todos los servicios y estacionamiento.,,No directly comparable field in supplied payload.
1615,NV_road_access,not_verifiable,False,low,Recién remodelado con acabados modernos. Espacio listo para ocupar con acabados de primera. Excelente ubicación con acceso a vías principales.,,No directly comparable field in supplied payload.
1616,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales.,,No directly comparable field in supplied payload.
1618,NV_near_shopping_centers,not_verifiable,False,low,Ubicación estratégica cerca de centros comerciales. Perfecto para negocio en crecimiento. Recién remodelado con acabados modernos.,,No directly comparable field in supplied payload.
1620,NV_transit_access,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1620,NV_all_services,not_verifiable,False,low,Cuenta con todos los servicios y estacionamiento. Fácil acceso a transporte público y avenidas principales.,,No directly comparable field in supplied payload.
1621,S003,ambiguous,False,low,Excelente ubicación con acceso a vías principales. Seguridad 24/7 y control de acceso. Recién remodelado con acabados modernos.,security_type=cctv,Ontology does not establish incompatibility with strong security wording.
1621,NV_road_access,not_verifiable,False,low,Excelente ubicación con acceso a vías principales. Seguridad 24/7 y control de acceso. Recién remodelado con acabados modernos.,,No directly comparable field in supplied payload.
